instance_id,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,voice_gender,mode,speechiness,tempo,musician_category,valence,music_genre
MSC_48269.0,Indestructible,74.766,0.00022958630257032597,0.4506622089384414,297269.376,1.0236943912378071,0.13090052423588894,Scale G Sharp,0.4054448849515307,-4.976,Male,Major,0.07852549886776894,?,NA,0.5696954279082626,Rap
MSC_80502.0,When I Get Home (Hotel California),57.891999999999996,0.43117649629355537,0.7704469165038744,-1.0,0.7630262147368273,0.0,Scale F,0.11581629954798073,-5.445,Female,Minor,0.05828019471407232,131.966,Solo,0.4907999367589129,Hip-Hop
MSC_58600.0,Obey The Walrus,65.05199999999999,0.020863217773136367,0.9056285271108244,154038.535,0.87011693290362,0.0,Scale F,0.11772647881400805,-4.845,Both,Minor,0.2334984550019778,149.14,Duet,0.4079009122267507,Rap
MSC_38458.0,Joyous,30.322,0.7497692309171924,0.4346676443299857,433002.55700000003,0.5668049486628473,0.943489597199845,Scale G,0.1273539474962338,-10.998,NA,Major,0.06582439272348717,142.813,Solo,0.3320199339181481,Jazz
MSC_83189.0,A String of Pearls,46.836000000000006,0.9797448067965474,0.8082025070205193,207624.068,0.1884964629980508,,Scale C,0.11735041214351677,-12.272,Female,Minor,0.04094077618344075,131.178,Solo,0.7509690393780589,Jazz
MSC_23771.0,Down For Real,60.049,0.0016139066717930405,0.8455008188711486,214894.543,0.5952504456135732,0.0,Scale A Sharp,0.3686477380883973,-10.609000000000002,Female,Minor,0.21759765991387775,77.53699999999999,Solo,,Rap
MSC_71066.0,"Atlas, Rise!",56.803999999999995,3.556070449889762e-05,0.4563536033177444,423190.617,1.06698278664886,0.020878090523264208,Scale A,0.0834167970157354,-3.4210000000000003,Both,Minor,0.06310440858158259,95.571,NA,0.4423348824133635,Rock
MSC_91151.0,Ready To Let Go,76.715,0.011783231585778384,0.7906277854745677,202129.569,0.960005562314537,2.7112032166547675e-05,Scale C Sharp,0.0778305202861296,-3.534,Female,Major,0.04056083046371405,100.96,Solo,0.8376184061431559,Rock
MSC_38390.0,Pound The Alarm,61.728,0.042929767372999465,0.7953819140306067,219613.24800000002,0.9172311431950342,4.606796017846487e-06,Scale A,0.02546423150604368,-3.992,Male,Major,0.0668333097612493,125.054,Band,0.6366192535201822,Rap
MSC_70737.0,"Bruch: Violin Concerto No. 1 in G Minor, Op. 26: I. Vorspiele - Allegro moderato",46.18,0.9985457115224204,0.2806563720357099,502953.50899999996,0.15144068717388592,0.0983163707657588,Scale C,0.3031900500265578,-20.864,Both,Minor,0.04278098592373119,92.977,NA,0.13071445140793064,Classical
MSC_66413.0,Hasta la Raíz,76.627,0.21208261775225887,0.6354077908057549,237694.27399999998,0.698802370399648,0.000335551336571657,Scale D Sharp,0.15283963795680347,-8.943,Female,Major,0.04259819816585949,152.98,Solo,0.624762245591901,Rock
MSC_59464.0,Change the World,72.218,0.5319819254230698,0.7897482377507973,-1.0,0.6083073547262361,0.005920322721562172,Scale A,0.12309734351403401,-9.327,Female,Major,0.027052918234112586,96.887,Band,0.5863412726606195,Rock
MSC_73486.0,Brooklyn Heights,27.487,0.0017732323589565735,0.7439707537175122,472876.51399999997,0.6880421448977699,0.9023207530473908,Scale G Sharp,0.07648141577622712,-15.524000000000001,Both,Major,0.037838621759665715,?,Duet,0.33423952648634925,Jazz
MSC_39001.0,GEEKIN,60.585,0.055572953053120835,0.9757868229092992,155312.807,0.32020057932986146,4.256140079252105e-05,Scale C Sharp,0.105032366404873,-9.392000000000001,Female,Major,0.1859585711488204,145.029,Band,0.22253935693081373,Rap
MSC_51933.0,Star,47.295,0.20483891577766844,0.6688546055383232,287777.533,0.7272070474962983,0.0028458519006020807,Scale G,0.07155427098748758,-11.985,Male,Major,0.04304877959729165,105.249,Band,0.7599714969529119,Jazz
MSC_43733.0,Machine Gun (F**k The NRA),67.755,0.016980261618544663,0.6234404350668209,211577.40600000002,0.8332190403810401,0.0,Scale G Sharp,0.10889115450822848,-6.473,Both,Major,0.178367415849691,166.00599999999997,Duet,0.5129166064306507,Rock
MSC_74326.0,"The Planets, Op. 32: 4. Jupiter, the Bringer of Jollity",34.909,1.0325073312297022,0.34521272753512394,507452.32,-1.0,0.9135368049020252,Scale G,0.27739423060492474,-16.06,Male,Minor,0.04080461168535145,135.298,Band,0.3074549385555299,Classical
MSC_52020.0,coffee,59.394,0.006025745384149892,0.6024533945484505,303422.451,0.6638181810824696,0.00038475564419724034,Scale A Sharp,0.166741660737147,-7.888999999999999,Both,Minor,0.050574562928937285,80.985,Duet,0.13303485867721482,Rap
MSC_68893.0,"Arabella, Op. 79, TrV 263, Act II: Der ball begehrt nach seiner Königin (Live)",0.0,0.9458645928979116,0.38898674777600667,158173.48,0.3181990088128359,0.00021092230321321598,Scale A,0.7431418107482809,-20.077,Male,Minor,0.3452019616385934,102.087,Solo,0.3639169339868664,Classical
MSC_26709.0,Hidden Voice,64.079,0.11314754038240248,0.5652643622617055,213122.008,0.4207566450735379,0.7352373978026965,Scale D Sharp,0.1513488040081159,-14.228,Both,Minor,0.061069883362980734,86.12299999999999,Duet,0.272594144953674,Jazz
MSC_31190.0,Still The Same,70.687,0.4277551217783658,0.7769432410306005,215261.668,0.8203856794839394,0.0001875476345180141,Scale C,0.06425392429226306,-7.266,Both,Major,0.02981573916051398,?,Duet,0.6012781460165278,Rock
MSC_71845.0,I See the Sign,37.503,0.9192212329095559,0.5048922678991755,393200.717,0.21168638693853714,,Scale E,0.1169041116566292,-12.322000000000001,Both,?,0.029227513813224738,77.24600000000001,Duet,0.35610201343717096,Classical
MSC_43773.0,Torture (feat. Eric Krasno),,0.00019136731959610431,0.7458334574751371,241442.039,0.7885689439261482,0.4632527703944704,Scale D,0.0809028347786164,-5.36,Female,Major,0.03607705131481592,95.99799999999999,Solo,0.6208246140026434,Electronic
MSC_26251.0,B.E.D. - Remix,58.261,0.004369193949105047,0.7696999046471675,,0.5185881984001478,0.0,Scale C Sharp,0.07758224048497611,-9.064,Both,Minor,0.041826479715642406,122.009,Duet,,Rap
MSC_49216.0,Smalltown Boy,77.921,0.302530535938832,0.7343788129990599,330926.896,0.6308826940988317,0.009832466338247131,Scale F,0.1330178308753829,-11.224,Both,Minor,0.029160094298157888,134.546,Duet,1.0074994401163608,Rock
MSC_22330.0,Yefikir Engurguro,38.361,1.0879457866009827,0.3630291198869501,394499.479,0.21739715689701536,0.986481526549196,Scale G,0.12298625856457955,-13.977,NA,Minor,0.03838449954778294,84.34299999999999,Solo,0.1898491626364261,Jazz
MSC_65520.0,One Day I'll Fly Away,54.54,1.0681529163021397,0.4160380111088482,275207.45399999997,0.03978084220778941,0.9838255666980766,Scale B,0.10460944266959447,-24.085,Female,Minor,0.04495945370341205,75.286,Band,0.1227251099875798,Jazz
MSC_33083.0,Whiskey And You,51.16,0.27082829181972473,0.5879228865736505,242537.451,0.588721418427219,0.0,Scale E,0.16305965890523544,-6.428,Female,Major,0.027773211303187342,70.602,Solo,0.3050174344042017,Country
MSC_79499.0,Smile - Remastered,5.409,0.6667740342099366,0.4536711556063761,185206.518,0.5298620230586862,0.0,Scale F,0.3938845905224436,-9.916,Male,Major,0.06668506172116792,105.76100000000001,Solo,0.499629018677578,Jazz
MSC_21177.0,Where Are You? (Love for JL) [feat. Copasetic & Lindsay Olsen],,0.7083698216416063,0.4682079992777692,281663.156,0.5612112722039929,0.3703546696226079,Scale D,0.11516434927936996,-8.748,Female,Major,0.035090578126105394,106.956,Solo,0.6267764198605871,Jazz
MSC_41806.0,BBO (Bad Bitches Only),74.376,0.04816033362138827,0.862299034974106,270643.108,0.8485746322143549,1.4575722061807878e-06,Scale E,0.2279935690371235,-6.1579999999999995,Female,Minor,0.06937870001545601,161.955,Band,0.5217446943199004,Rap
MSC_89564.0,Back to the Basics,55.123000000000005,0.32821642545348434,0.8883239412562138,140666.465,0.7433176641907282,0.0,Scale G Sharp,0.26942324178422,-1.0,Female,Minor,0.2473849321735885,105.99600000000001,NA,,Rap
MSC_53166.0,No Faith in Brooklyn (feat. Jhameel),63.233999999999995,0.012825444762286002,0.75106653300523,215394.99,0.8736347140718376,0.0,Scale A,0.2897795594328966,-5.457000000000001,Female,?,0.03778573140801412,91.947,Solo,0.42433241660925053,Rap
MSC_25530.0,Ten Tigers,47.931999999999995,0.16699737465257367,0.7636869277144228,256730.879,0.9111480423184488,0.6743584543179657,Scale D,0.16725643435467405,-9.815,Female,Minor,0.0494926433698558,99.984,Solo,0.3477469571916237,Jazz
MSC_26086.0,Don't Expect Me to Be Your Friend,63.902,0.2992026370124513,0.5616963896858227,234883.045,0.3764052285996362,0.04463365476633781,Scale C Sharp,0.08652045934943621,-14.583,Female,Major,0.030915269316203194,78.811,Solo,0.5685136992948703,Rock
MSC_22663.0,Troublemaker (feat. Flo Rida),65.007,0.02180300606213096,0.8110391504082313,195950.509,0.919174917664754,0.0,Scale C,0.1566474015991795,-3.93,Both,Minor,0.07825026360469045,?,Duet,1.045240539128229,Rap
MSC_37843.0,The Beauty Inside,,0.6683880600988239,0.6123781205361483,317444.86100000003,0.8862759537458262,0.0,Scale A Sharp,0.3463193802321288,-8.734,Female,Major,0.40133890353458784,79.113,Band,0.4629789298822531,Hip-Hop
MSC_52740.0,Solidão,34.614000000000004,0.9212719300825718,0.5345308122147836,157703.422,-1.0,0.00012606061990853848,Scale D,0.10258987029832088,-8.305,Both,Minor,0.03398222078179966,120.78200000000001,NA,0.3748167853873991,Jazz
MSC_54356.0,Mind Games - Remastered 2010,61.403,0.31089996050431284,0.4378379448497321,275507.749,0.8937493828492059,0.17089523764173542,Scale E,0.1761431940216822,-10.735999999999999,Male,Minor,0.04261071518666324,132.233,Solo,0.4600629611478392,Rock
MSC_64765.0,1997,61.663999999999994,0.12536340407426086,0.8168357296548431,163155.603,0.5947500491969365,0.0,Scale F,0.1295213902475638,-7.731,Both,Minor,0.3037204869545619,142.957,Duet,0.3700202339469445,Hip-Hop
MSC_86981.0,Uphill,66.90899999999999,1.085911812920538,0.45716629952841403,257852.755,-1.0,0.9490954965570022,Scale G Sharp,0.12126785469900855,-20.767,Both,Major,0.04025623975158907,117.815,Duet,0.1673207648324334,Jazz
MSC_71703.0,What You Are,60.09,0.006878314437008389,0.5466077840677326,267877.243,0.7356944009612801,0.0,Scale E,0.1490293079634747,-4.758,Male,Major,0.03128802109558032,89.00200000000001,Band,0.5190955197542937,Rock
MSC_60992.0,"Requiem, K. 626: Benedictus",36.925,1.001587479664896,0.211694249658634,308314.317,0.13314375856460234,1.6998925577922675e-05,Scale A Sharp,0.15444061150071886,-24.923000000000002,Both,?,0.04192551628320312,100.07,Duet,0.14985691675781945,Classical
MSC_88205.0,Narcissistic Cannibal (feat. Skrillex & Kill The Noise),65.70100000000001,0.0005012722826964289,0.5568935893163817,,0.9793899943709828,0.0005567601443952797,Scale B,0.6138688821001329,-5.606,Male,Minor,0.11950376998574187,174.02700000000002,Band,0.5938770962031454,Rock
MSC_81194.0,Estate,44.693000000000005,0.9219799532879859,0.3026503530720121,417261.08,0.2719081602940606,0.1867714761181352,Scale B,0.256519389648436,-18.82,Female,Minor,0.03652604965962514,110.061,Solo,0.09659922057840976,Jazz
MSC_22301.0,Angelina / Zooma Zooma - Live / Medley / Remastered 1999,48.173,0.8047076402921841,0.5831936630712335,-1.0,0.7110707725401921,3.2936498467044437e-06,Scale C Sharp,0.8433274313447116,-10.288,Female,Major,0.4072922449852434,129.244,Solo,0.8534135800749302,Jazz
MSC_80055.0,Runaway Reaction,35.696999999999996,9.543482022538698e-05,0.5900216976549079,-1.0,0.9808555107688084,0.8583376951344512,Scale G,0.11712969397111354,-5.585,Female,Major,0.05486879876648707,150.053,Band,0.6522223122417394,Jazz
MSC_39962.0,"Nocturnes, Op. 32: No. 1 in B major. Andante sostenuto",37.669000000000004,1.0537717975266314,0.3771022353903529,322820.623,0.010185356650403515,1.0100980670818391,Scale B,0.09293877703544197,-31.392,Female,?,0.04890194014260271,75.605,Band,0.11776121527041783,Classical
MSC_43082.0,You'll Always Be the One I Love,38.407,0.7770200867556684,0.47564240064906205,127647.99699999999,0.38056946383553497,0.0,Scale G,0.5378413522830923,-15.455,Male,Minor,0.033112854639571095,?,Solo,0.5937588986259417,Jazz
MSC_85620.0,"Piano Sonata No. 17 In D Minor, Op. 31, No. 2 -""The Tempest"": 2. Adagio - Live",28.55,1.067474599046573,0.44022745189703005,523510.04600000003,0.0031843722873989588,0.9588369393129006,Scale A Sharp,0.11062823002318484,-36.56,Male,Major,0.049243706274739917,79.596,Solo,0.10546544497069238,Classical
MSC_43340.0,Zenzenzense - movie ver.,65.048,0.00046478658876518723,0.34643373869539124,307323.73600000003,0.9517163343351775,0.0,Scale B,0.09086280557586962,-4.36,NA,Major,0.14858902575273913,?,Duet,0.6771781339582726,Rock
MSC_85741.0,"Via Crucis, S. 53: Station X. Jesus wird entkleidet",13.877,1.0519969086006802,0.35327816282414504,106904.546,-1.0,1.0213884344675264,Scale A,0.18227844924670253,-46.226000000000006,Male,Minor,0.05947138045249305,66.634,Solo,0.13840982104434732,Classical
MSC_43933.0,Welcome To My Life,63.0,0.014574753351635703,0.4589558967990482,224971.38199999998,0.9013730024080624,0.0,Scale C Sharp,0.07119363656651836,-4.915,Male,Major,0.10501588009268874,173.255,NA,0.5289720932871641,Rock
MSC_55562.0,TALK TO ME NICE,56.133,0.17824656461509328,0.8736539798369043,184302.30399999997,0.6035117470942708,0.0,Scale B,0.06959156691907986,-7.065,Both,Minor,0.4300379592104434,137.028,Duet,0.396019886465183,Rap
MSC_82930.0,Bury Me Face Down,70.779,0.020252979873309648,0.4256935201893714,243748.432,0.687639181292838,4.4991426613759866e-05,Scale C Sharp,0.07075387716414769,-5.207999999999999,Both,Minor,0.05117791472179179,141.983,Duet,0.1722285133348526,Rock
MSC_47440.0,Funk Is Here to Stay,43.56100000000001,0.33827944136684984,0.8380823878869325,288256.83,0.7403890699314181,0.3948568301174257,Scale C,0.1388186865945043,-8.23,NA,Major,0.04528738427885926,110.98100000000001,Duet,0.6405287879235629,Jazz
MSC_74229.0,The Price of Agony,64.495,3.8035569026659784e-06,0.37573274434752185,307289.717,1.0281291499109364,1.2075548913916267e-05,Scale C Sharp,0.0785967538265115,-4.65,Male,Minor,0.1105919120768436,187.955,Band,0.4365815493326363,Rock
MSC_22102.0,Hold You To It,45.278999999999996,0.0997979437064362,,212869.38100000002,0.893611137554086,0.0,Scale G,0.061343704668630025,-3.4739999999999998,Female,Major,0.04366103851694145,81.062,Band,,Country
MSC_78534.0,Trippple Cross (feat. Future & Young Thug),66.252,0.010221228145382885,0.8868385123247414,-1.0,0.6171102117653394,4.8470437393696095e-06,Scale G Sharp,0.12330982487861494,-8.722999999999999,Both,Major,0.2383787004892501,134.982,Duet,0.32478397897827643,Hip-Hop
MSC_26951.0,Savage Time (& Metro Boomin),60.018,0.19941830749766373,,353452.94899999996,0.5430568165484801,0.0,Scale C Sharp,0.3539618266867137,-10.208,Female,Major,0.3698309850084266,?,Band,0.2554916933038022,Rap
MSC_58514.0,"The Alchemist, HWV 43: VI. Menuet",38.468,1.0137490247364913,0.4866649722241274,99394.299,0.007386535534322025,0.08809561668864949,Scale A,0.1166830201201142,-31.285999999999998,Both,Major,0.043514342584979285,123.15,Duet,0.7305644055909543,Classical
MSC_20808.0,Night Shift,65.232,0.33458695683848544,0.5158031755053,413954.581,0.3348298485944016,1.5468107668534873e-05,Scale A,0.12275071629976092,-8.436,Female,Major,0.027654142785768863,86.149,Solo,0.1752789656834395,Rock
MSC_35678.0,Norma (1987 - Remaster): Casta diva,45.894,1.0711082914018093,0.18907450249967406,357976.76700000005,0.12275593732896532,8.355765576949181e-05,Scale F,0.10810657554697957,-19.072,Both,Major,0.052838824974159385,80.102,Duet,0.06428070086376958,Classical
MSC_89879.0,The One I Love - Remastered,68.19,0.0004152948545674426,0.518505521708359,208505.34399999998,0.9164483962071038,1.2727571294084795e-06,Scale D,0.3698284052590266,-4.9,Both,Major,0.037802070802856434,127.861,NA,0.609790640043932,Rock
MSC_70344.0,Three Gymnopédies (1888): Gymnopédie No. 1,39.209,1.09307563078233,0.5131383633749261,253673.718,0.0031561257735755843,1.0312214205598005,Scale E,0.08175097404214186,-42.244,Male,Minor,0.3583983013611541,66.98899999999999,NA,0.21746993693006053,Classical
MSC_29010.0,Mojo,,0.6777654981975768,0.5109311387276203,503869.338,0.3226488579057391,6.627196611777648e-06,Scale G,0.09671393704338667,-17.067,Both,Major,0.03750477525553192,174.859,Duet,0.5650696441847288,Jazz
MSC_63046.0,Sugar Never Tasted So Good,52.957,0.8515413548107447,0.5555231901673343,188537.76,0.34536360482954365,0.0,Scale C,0.11698316089536387,-11.634,Female,Major,0.08835154138256117,91.993,Band,0.5320123804773481,Rock
MSC_61959.0,Rainer - k?d Remix,45.449,0.006661651096068435,0.5779130379647329,280932.729,-1.0,0.8088391238051675,Scale A,0.13500373745553818,-1.0,Male,Minor,0.13463901798440442,174.138,Band,0.4157771958602189,Electronic
MSC_39251.0,Haydn : Cello Concerto in D major Hob.VIIb No.2 : III Allegro,33.759,1.036905776579359,0.3979572274085976,310823.96,-1.0,0.8337773706505911,Scale D,0.11566653111162507,-17.348,NA,Major,0.04143602590363222,134.589,Duet,0.5795854388702286,Classical
MSC_22469.0,Vamonos Pal Monte,53.07899999999999,0.4281102860745399,0.5757384622221473,467867.907,0.8555527744767811,0.9106700722090536,Scale G,0.10012038827721152,-6.261,Female,Minor,0.14421317602883352,110.67299999999999,Band,0.7529700115797068,Jazz
MSC_30602.0,Slow Hand,59.056000000000004,0.2412198392750492,0.8374541017071154,-1.0,0.3644624514231252,0.0,Scale F,0.12169137692555974,-19.531,Female,Major,0.035898778627403045,?,Band,0.9405956935638532,Rock
MSC_38675.0,No No No,59.699,0.023722086718543145,0.7619327763981107,246830.732,0.7445591171776255,0.0,Scale G Sharp,0.2882141195333768,-3.6830000000000003,Female,Major,0.0387667754131964,109.95,Solo,0.18989983505111616,Rap
MSC_87431.0,Ms. Jackson,83.541,0.15420447358426947,0.9124098134865748,285052.19399999996,0.8610025670517033,0.0,Scale E,0.08349963306915012,-1.0,Both,Minor,0.2915365054653563,94.946,Duet,0.6709331952349549,Rap
MSC_46433.0,"Symphony No. 4 in B-Flat Major, Op. 60: III. Menuetto. Allegro vivace (Live)",19.74,1.0122290460337355,0.2889503429148041,382318.417,0.03536111665415798,0.4602492808363539,Scale A Sharp,0.3210250866692117,-24.478,Male,Major,0.039297978730405116,71.092,NA,0.15816170820905462,Classical
MSC_33805.0,"Unaccompanied Cello Suite No. 5 in C Minor, BWV 1011: III. Courante",37.69,1.0402055952157334,0.3202726189927894,137659.36,0.0458042186998513,1.0028818244892486,Scale C,0.12663573550292448,-26.09,Female,Minor,0.0619287589562723,76.98100000000001,Solo,0.5669568064420832,Classical
MSC_80639.0,Tu Sin Mi,76.947,0.15232031681957536,0.8608695383632063,267358.705,0.4511549861757457,0.0,Scale A,0.0552684697961013,-6.212000000000001,Male,Minor,0.034954930615493464,83.965,Solo,0.8461998948391003,Rock
MSC_57561.0,The Woven Web,50.973,0.00701000561980919,0.5878234855187242,267791.463,0.9991002999230366,0.827027558360458,Scale F Sharp,0.0688123531261815,-6.071000000000001,Both,Minor,0.05478634326061064,118.016,Duet,0.3590163700332859,Jazz
MSC_53330.0,Church,66.793,0.0015123117652010214,0.3942481458903677,230148.265,0.9659822603876351,0.0,Scale F Sharp,0.2659222164420144,-3.6460000000000004,Male,Minor,0.054228276947853114,167.995,Solo,0.4363660255037897,Rock
MSC_30785.0,It's Good To Be Here,43.148999999999994,0.07875533631466049,0.7586698823130005,334246.527,0.4597859506955416,0.0028815941072881826,Scale A Sharp,0.5434667741006971,-15.847999999999999,Both,Minor,0.2535393404441537,103.29,Duet,0.4849041656402787,Jazz
MSC_47853.0,Moments In Time,27.5,0.3196625957039833,0.6428008418349653,268107.664,-1.0,0.961684013579489,Scale G,0.09902454961825123,-13.757,Male,Minor,0.043690108516400115,148.02200000000002,Band,0.8438686538161195,Jazz
MSC_69873.0,She Looks Like Fun,59.29,0.009956629124062356,0.5430649885051598,192050.40600000002,0.8375823373631598,0.0035264639013334056,Scale C,0.4226945009204848,-3.9760000000000004,Both,Major,0.041894008890161816,103.943,Duet,0.4798257463593728,Rock
MSC_48698.0,Hurry On Now (feat. TM Juke),32.655,0.7234654050161273,0.6702069487107982,299172.205,0.4818504157975727,4.328617790571615e-05,Scale F Sharp,0.3423761881537695,-7.687,Both,Major,0.032639471602740555,83.39,Duet,0.2897747230809519,Jazz
MSC_48774.0,L.A. Vibe,55.528,0.21642452353161748,0.8244585833364427,223656.048,0.7507290721171296,0.0,Scale B,0.194068397536584,-8.63,Male,Minor,0.22047458247770652,124.98700000000001,Solo,0.34516303973341483,Rap
MSC_41252.0,Rebirth,42.372,0.038204609240872565,0.6102188387442838,471494.696,0.9074865715332736,0.008746193216309706,Scale E,0.07742486325978651,-6.8020000000000005,Female,Minor,0.036482841067920165,95.264,Band,0.5788570980892579,Jazz
MSC_81408.0,Atlantic City,64.26100000000001,0.4993318786142309,0.7095320079375309,,0.5760905258808775,1.591953857071497e-06,Scale A,0.17495652419315874,-10.057,Female,Major,0.026022763886774887,98.131,Band,0.7933954601444216,Country
MSC_82195.0,Vindicated,62.159,0.03504109927119111,0.5456486419963164,212443.68,0.8658812837510086,0.0,Scale G Sharp,0.09078468117069582,-3.55,Female,Major,0.03534227161716072,85.98299999999999,Band,0.3817925378136848,Rock
MSC_33357.0,The Devil In I,,0.00643249311328835,0.4221540602021877,366715.075,0.9917842076781089,0.0009578550134271141,Scale A,0.3768637997587539,-3.069,Female,Minor,0.06894764037332171,92.027,NA,0.24892585791374103,Rap
MSC_46681.0,"Piano Concerto No. 2 in B-Flat Major, Op. 19: I. Allegro con brio",28.834,1.0576671376776627,0.3514109932439336,966395.05,-1.0,1.0100838694922192,Scale A Sharp,0.3508732603428644,-31.554000000000002,Both,Major,0.0419143360079476,133.429,Duet,0.2087221494780621,Classical
MSC_81252.0,Amphetamine,66.976,0.7408622180094226,0.5716624598481492,500261.9,0.5837234119330343,1.2951383246425113e-05,Scale F,0.1030157932653298,-10.353,Both,Major,0.5922459137272957,84.266,Duet,0.4361152327746739,Rap
MSC_21691.0,Guilty Pleasure,59.895,0.003411300715743123,0.6755573405090821,215200.613,0.9157626622111056,0.0,Scale F Sharp,0.11252427724694826,-1.0,Female,Major,0.049756302549304486,150.03,Solo,0.8968941257249899,Rap
MSC_60135.0,"Nocturne No.1 in E Flat Major, H.24",44.336999999999996,1.0659477306562721,0.3775811300815257,-1.0,0.030187446688443656,0.96965462911079,Scale D Sharp,0.10166107286786473,-27.02,Female,Major,0.043335399582799104,77.013,Band,0.06181592888240106,Classical
MSC_57580.0,Almost Slipped,72.582,0.2670298852786519,0.5318295093431628,265042.58,0.699738700169449,0.0,Scale G Sharp,0.2536720365620625,-6.697,Female,Major,0.26675987263752965,164.213,Solo,0.4870416115193709,Rap
MSC_76948.0,Right Now (feat. blackbear),46.9,0.4455794532492969,0.8469767856001204,207475.48100000003,-1.0,0.0,Scale A Sharp,0.3538060877507232,-5.734,Male,Minor,0.18719345001212132,105.015,Band,,Electronic
MSC_34175.0,She Used to Be Mine,58.341,0.2806582035887115,0.5340128650520474,256713.212,0.6020916707718967,4.010735544366874e-06,Scale G,0.10444486699576733,-6.319,Both,Major,0.037287874675660734,172.92700000000002,Duet,0.31166072841671755,Country
MSC_87339.0,Everybody Dies,71.722,0.14122664073950564,0.8249838945900154,263030.838,1.000532963915283,1.4217752517026496e-06,Scale D,0.40534340859721996,-4.294,Male,Major,0.19028679469218768,94.009,Band,0.9012077740726876,Rap
MSC_59268.0,Black Sands,61.876999999999995,0.7820961725306573,0.5597398131661405,-1.0,0.5337140355210179,1.0241861327640087,Scale C,0.10217313345065727,-9.86,Female,Minor,0.026978973951144385,87.98899999999999,NA,0.3689315669575108,Jazz
MSC_90930.0,Diamond In My Pocket,65.582,0.28443076846283233,0.5921538030796852,214520.90300000002,-1.0,1.3594554981360304e-05,Scale G,0.09103788695880384,-3.821,Both,Major,0.033638594376622234,151.914,Duet,0.7690839807927232,Rock
MSC_33668.0,Puzzle Box,52.045,0.0004587662715893922,0.5118485685327087,498366.44200000004,0.9382717576794912,0.10627375379816928,Scale B,0.2629784679698777,-6.829,Male,Major,0.06511447828331762,149.971,Solo,0.3099766876175817,Classical
MSC_59097.0,Upside Down (Flor de Lis),48.941,0.9385601109867951,0.7365885977240982,254699.046,0.5527567771744775,6.624012850238555e-06,Scale E,0.14809761190934287,-7.997000000000001,NA,Minor,0.04484643199081671,130.109,Duet,0.513207654000174,Jazz
MSC_90977.0,A Whiter Shade of Pale - Original Single Version,72.984,0.5300596472520697,0.2714806685437514,266545.278,0.7113072344210288,0.0028239118399904103,Scale C,0.09635879223368199,-7.347,Female,Major,0.03666335400424076,149.813,Solo,0.4643877182607986,Rock
MSC_73984.0,2. Air,40.551,0.9931761456281504,0.10896179423779404,399655.74799999996,0.08159503517224764,1.0229306849625894,Scale D,0.40736194851165497,-28.820999999999998,Both,Major,0.045252170822362166,88.985,Duet,0.0730533264050559,Classical
MSC_33973.0,Youth,73.627,0.1414577299412168,0.6805193644220017,250895.753,0.7857101526709143,0.0016873979231377492,Scale A,0.11811308946729028,-8.33,Both,Minor,0.032736452465982516,96.01700000000001,Duet,0.8493725347441581,Rock
MSC_30781.0,"Bach, JS : Well-Tempered Clavier Book 1 : Fugue No.17 in A flat major BWV862",29.079,1.0866344894431184,0.462499581172434,163666.209,0.0511129440202866,1.0134987457523563,Scale G Sharp,0.11055455062686208,-30.631,Male,Major,0.049339753564153585,119.176,Solo,0.2401729354433028,Classical
MSC_31969.0,"2 Elegiac Melodies, Op.34: No. 2. Varen (Last Spring)",40.422,1.0394282959899008,0.11174339490230903,309263.467,0.03168858201716479,0.9270304823847476,Scale G,0.0794469496257675,-27.531999999999996,Male,Major,0.05634894361716555,?,Band,0.0354191844491559,Classical
MSC_51896.0,"Nocturnes, Op. 9: No. 1 in B flat major. Larghetto",43.983000000000004,1.0746997911711194,0.34622044451024114,373930.51200000005,0.011386430770088373,0.9590926771846676,Scale A Sharp,0.0946108983848644,-31.838,Both,Minor,0.0417955410423824,72.487,Duet,0.04315050810371998,Classical
MSC_45773.0,Blue Almonds,27.333000000000002,0.4613123251624565,0.7287510705391672,156515.753,0.5444174552589908,0.7800285351851495,Scale A Sharp,0.312951814029041,-7.7989999999999995,Female,Minor,0.3233073613736381,92.508,Solo,0.7074311670649043,Jazz
MSC_90621.0,"Diabelli Variations, Op. 120: Variation 15. Presto scherzando",28.49,1.0666653264862036,0.5034616675512484,39393.859,-1.0,0.9517978173518716,Scale C,0.17806421552923232,-33.214,Female,Major,0.03574770628744859,111.571,Solo,0.89500184492725,Classical
MSC_32444.0,"Symphony No. 2 in D Major, Op. 73: II. Adagio non troppo",27.5,1.0383213200370858,0.13655369307117146,563704.231,0.21792376557601167,0.9497767456429892,Scale B,0.11404743593316212,-17.553,Female,Major,0.04223944030275235,82.43700000000001,Band,0.041402140403251984,Classical
MSC_33864.0,Devils Haircut,54.75,0.19610093440108708,0.7378255958920807,211157.264,0.7813265109239149,0.0004613026724629073,Scale C,0.07164126689724744,-5.351,Female,Major,0.03164198322219888,123.52600000000001,Band,0.8100233962796964,Rock
MSC_64767.0,Turangalîla Symphonie: 6. Jardin du sommeil d'amour,49.669,1.0303356937120154,0.1521424705330411,834745.797,0.003583231959302686,0.3398975015745813,Scale F Sharp,0.07041979054344881,-1.0,Both,?,0.04719091075457265,100.29799999999999,Duet,0.03649284793346743,Classical
